v_origem,v_destino,bairro,oneway,length,max_speed,num_lotes,casas,industrias,atracoes,comercios
5006,7470,Sant Andreu,False,103.255,30.0,5.0,7.0,1,0,2
5006,5005,Sant Andreu,True,165.256,30.0,5.0,7.0,1,0,2
5007,5005,Sant Andreu,False,68.992,30.0,2,3,0,0,1
5007,438,Sant Andreu,False,33.068,30.0,2,3,0,0,1
5007,5008,Sant Andreu,True,136.193,30.0,4.0,5.0,1,0,2
5008,310,Sant Andreu,False,121.95400000000001,30.0,4.0,6.0,0,0,2
5008,5006,Sant Andreu,False,75.644,30.0,2,4,0,0,0
5009,8053,Horta-Guinardó,True,2.618,50.0,2,4,0,0,0
5018,8084,Eixample,True,267.392,50.0,12.0,13.0,3,2,6
5018,2958,Eixample,True,148.603,50.0,6.0,8.0,1,0,3
5019,112,Eixample,True,34.62,50.0,2,3,0,0,1
5019,4911,Eixample,True,193.493,10.0,8.0,10.0,1,1,4
5020,4632,Sants-Montjuïc,True,72.294,30.0,2,3,0,0,1
5021,8759,Sants-Montjuïc,True,52.16,50.0,2,3,0,0,1
5022,6889,Sarrià-Sant Gervasi,False,137.67700000000002,30.0,6.0,6.0,2,1,3
5022,6890,Sarrià-Sant Gervasi,False,381.318,30.0,13.0,12.0,4,2,8
5022,968,Sarrià-Sant Gervasi,False,59.799,30.0,2,4,0,0,0
5023,599,Eixample,True,152.68300000000002,50.0,4.0,5.0,1,0,2
5023,4772,Eixample,True,34.181000000000004,30.0,2,4,0,0,0
5024,1335,Sant Andreu,True,40.242000000000004,50.0,2,3,0,0,1
5025,6245,Sant Andreu,True,39.924,30.0,2,3,0,0,1
5025,7199,Sant Andreu,True,173.907,50.0,6.0,6.0,1,1,4
5026,402,Eixample,True,85.44899999999998,50.0,3.0,5.0,0,0,1
5026,5027,Eixample,False,45.968,20.0,2,4,0,0,0
5027,5026,Eixample,False,45.968,20.0,2,3,0,0,1
5028,5029,Sant Andreu,False,91.862,20.0,3.0,4.0,0,0,2
5028,7185,Sant Andreu,True,37.293000000000006,30.0,2,3,0,0,1
5029,5031,Sant Andreu,True,62.393,20.0,2,3,0,0,1
5029,5028,Sant Andreu,False,91.862,20.0,2,3,0,0,1
5030,6340,Sant Andreu,True,157.49099999999999,20.0,6.0,6.0,1,1,4
5030,7945,Sant Andreu,False,25.036,30.0,2,3,0,0,1
5030,1332,Sant Andreu,False,35.946,30.0,2,3,0,0,1
5031,1328,Sant Andreu,True,126.017,20.0,3.0,4.0,0,0,2
5031,6339,Sant Andreu,False,156.17,25,4.0,5.0,1,0,2
5032,4034,Sarrià-Sant Gervasi,True,63.086999999999996,30.0,2,3,0,0,1
5032,5034,Sarrià-Sant Gervasi,True,58.696000000000005,10.0,2,3,0,0,1
5033,5032,Sarrià-Sant Gervasi,True,134.482,10.0,4.0,4.0,1,0,3
5033,5947,Sarrià-Sant Gervasi,True,43.858,50.0,2,4,0,0,0
5034,7602,Sarrià-Sant Gervasi,True,65.68,20.0,2,3,0,0,1
5035,378,Eixample,False,27.891000000000002,30.0,2,4,0,0,0
5035,2482,Eixample,False,101.441,30.0,4.0,6.0,1,0,1
5036,7831,Sarrià-Sant Gervasi,False,25.668999999999997,30.0,2,3,0,0,1
5036,223,Sarrià-Sant Gervasi,False,142.736,30.0,4.0,6.0,1,0,1
5036,5988,Sarrià-Sant Gervasi,False,84.94999999999999,30.0,3.0,3.0,1,0,2
5037,3184,Eixample,True,133.42000000000002,30.0,5.0,6.0,1,0,3
5037,6531,Eixample,True,19.853,30.0,2,3,0,0,1
5054,5702,Sarrià-Sant Gervasi,True,60.839,30.0,3.0,4.0,0,0,2
5055,7010,Sant Andreu,True,74.56700000000001,50.0,2,3,0,0,1
5055,5056,Sant Andreu,True,133.534,20.0,4.0,5.0,1,0,2
5056,3348,Sant Andreu,True,58.448,30.0,2,4,0,0,0
5057,306,Eixample,False,190.549,10.0,8.0,10.0,1,1,4
5057,5059,Eixample,True,73.768,10.0,3.0,3.0,1,0,2
5058,3266,Sarrià-Sant Gervasi,True,70.693,50.0,2,3,0,0,1
5059,2231,Eixample,False,77.175,25,2,3,0,0,1
5059,2230,Eixample,True,174.416,25,7.0,8.0,2,1,3
5059,6366,Eixample,False,83.28899999999999,25,3.0,5.0,0,0,1
5060,2375,Eixample,True,35.338,30.0,2,4,0,0,0
5060,1907,Eixample,True,46.82,30.0,2,4,0,0,0
5064,6000,Sarrià-Sant Gervasi,False,196.375,30.0,9.0,9.0,2,1,6
5064,2434,Sarrià-Sant Gervasi,False,53.597,30.0,2,4,0,0,0
5064,5999,Sarrià-Sant Gervasi,False,25.886999999999997,30.0,2,3,0,0,1
5064,358,Sarrià-Sant Gervasi,False,223.42400000000006,30.0,11.0,13.0,2,1,6
5090,1846,Eixample,False,8.287,25,2,4,0,0,0
5090,3312,Eixample,False,101.60899999999998,25,3.0,5.0,0,0,1
5096,2739,Horta-Guinardó,False,20.379,20.0,2,3,0,0,1
5097,5099,Sarrià-Sant Gervasi,True,97.155,30.0,3.0,4.0,1,0,1
5098,7132,Sarrià-Sant Gervasi,True,62.696,30.0,2,3,0,0,1
5098,5097,Sarrià-Sant Gervasi,True,69.111,20.0,2,3,0,0,1
5099,7288,Sarrià-Sant Gervasi,True,81.365,30.0,2,3,0,0,1
5099,2251,Sarrià-Sant Gervasi,True,140.07199999999997,20.0,5.0,6.0,1,0,3
5100,2251,Sarrià-Sant Gervasi,False,79.01299999999999,20.0,3.0,5.0,0,0,1
5118,5121,Sants-Montjuïc,True,16.31,30.0,2,4,0,0,0
5118,5122,Sants-Montjuïc,False,261.04699999999997,30.0,9.0,10.0,3,1,4
5119,5118,Sants-Montjuïc,True,16.08,30.0,2,3,0,0,1
5120,5738,Sants-Montjuïc,True,109.146,30.0,3.0,5.0,0,0,1
5121,5741,Sants-Montjuïc,True,23.929000000000002,30.0,2,3,0,0,1
5121,5742,Sants-Montjuïc,True,31.475,30.0,2,3,0,0,1
5122,5125,Sants-Montjuïc,True,35.42,30.0,2,3,0,0,1
5122,5118,Sants-Montjuïc,False,261.04699999999997,30.0,11.0,11.0,2,1,8
5122,7345,Sants-Montjuïc,False,23.113,30.0,2,3,0,0,1
5123,7345,Sants-Montjuïc,True,25.116,30.0,2,3,0,0,1
5123,5122,Sants-Montjuïc,True,34.72,30.0,2,3,0,0,1
5123,5124,Sants-Montjuïc,True,57.263999999999996,30.0,2,3,0,0,1
5124,7345,Sants-Montjuïc,False,49.56399999999999,30.0,2,4,0,0,0
5124,3296,Sants-Montjuïc,False,64.839,30.0,2,3,0,0,1
5124,5125,Sants-Montjuïc,True,59.306,30.0,2,3,0,0,1
5125,7347,Sants-Montjuïc,True,80.724,30.0,2,3,0,0,1
5138,4707,Eixample,True,212.33700000000002,10.0,9.0,8.0,2,1,7
5150,2180,Eixample,True,91.15299999999999,50.0,2,3,0,0,1
5151,3923,Eixample,True,173.79500000000002,50.0,8.0,7.0,3,1,5
5227,7959,Sant Andreu,False,25.487,30.0,2,3,0,0,1
5228,5231,Eixample,False,10.116,20.0,2,4,0,0,0
5228,5230,Eixample,False,35.015,20.0,2,4,0,0,0
5228,5229,Eixample,False,51.592000000000006,20.0,2,3,0,0,1
5229,3390,Eixample,True,71.443,50.0,2,3,0,0,1
5229,5228,Eixample,False,51.592,20.0,2,3,0,0,1
5230,5228,Eixample,False,35.015,20.0,2,3,0,0,1
5231,5228,Eixample,False,10.116,20.0,2,3,0,0,1
5233,1253,Sants-Montjuïc,False,8.398,25,2,3,0,0,1
5233,4070,Sants-Montjuïc,True,77.92099999999999,30.0,3.0,5.0,0,0,1
5233,3542,Sants-Montjuïc,False,66.337,30.0,2,3,0,0,1
5234,5053,Sants-Montjuïc,False,19.756,30.0,2,3,0,0,1
5235,8729,Sants-Montjuïc,True,150.14200000000002,30.0,4.0,7.0,0,0,1
5235,1858,Sants-Montjuïc,False,103.64299999999999,25,3.0,4.0,1,0,1
5235,2460,Sants-Montjuïc,False,48.622,25,2,3,0,0,1
5236,3538,Sants-Montjuïc,True,38.715999999999994,10.0,2,4,0,0,0
5236,4482,Sants-Montjuïc,True,69.454,20.0,3.0,3.0,1,0,2
5237,5589,Sants-Montjuïc,True,3.149,50.0,2,3,0,0,1
5237,8025,Sants-Montjuïc,True,23.837,30.0,2,3,0,0,1
5238,4572,Nou Barris,False,76.959,20.0,2,3,0,0,1
5240,1502,Sant Andreu,False,63.644999999999996,20.0,2,3,0,0,1
5253,5254,Sants-Montjuïc,False,8.317,30.0,2,3,0,0,1
5253,1998,Sants-Montjuïc,True,55.176,30.0,2,3,0,0,1
5253,6728,Sants-Montjuïc,False,141.449,30.0,6.0,7.0,1,0,4
5254,5253,Sants-Montjuïc,False,8.317,30.0,2,3,0,0,1
5254,5255,Sants-Montjuïc,True,100.51400000000001,30.0,3.0,5.0,0,0,1
5254,4166,Sants-Montjuïc,True,54.3,30.0,2,4,0,0,0
5255,1999,Sants-Montjuïc,True,10.042,20.0,2,3,0,0,1
5255,5256,Sants-Montjuïc,True,81.43299999999999,30.0,3.0,4.0,1,0,1
5256,5257,Eixample,True,111.47,30.0,5.0,6.0,1,0,3
5256,4167,Sants-Montjuïc,True,37.669000000000004,20.0,2,3,0,0,1
5257,5258,Eixample,True,90.849,30.0,2,4,0,0,0
5257,2000,Eixample,False,10.367,30.0,2,4,0,0,0
5257,4168,Eixample,False,36.984,30.0,2,4,0,0,0
5258,4169,Eixample,True,36.12,30.0,2,4,0,0,0
5258,5259,Eixample,True,184.028,30.0,9.0,12.0,2,1,3
5259,4170,Eixample,True,37.756,20.0,2,3,0,0,1
5259,2805,Eixample,True,90.763,30.0,3.0,4.0,1,0,1
5319,4831,Sant Andreu,True,133.49200000000002,50.0,4.0,6.0,0,0,2
5319,7704,Sant Andreu,True,121.99600000000001,30.0,4.0,5.0,1,0,2
5382,7585,Sant Andreu,False,33.505,50.0,2,3,0,0,1
5382,2355,Sant Andreu,True,17.676000000000002,50.0,2,3,0,0,1
5382,2795,Sant Andreu,False,438.20200000000006,50.0,21.0,24.0,4,3,11
5385,3036,Gràcia,True,111.922,50.0,3.0,3.0,1,0,2
5388,378,Eixample,False,10.474,30.0,2,3,0,0,1
5388,599,Eixample,False,40.178,50.0,2,3,0,0,1
5388,5639,Eixample,True,135.334,30.0,5.0,6.0,1,0,3
5389,6297,Sants-Montjuïc,True,112.196,30.0,3.0,4.0,1,0,1
5389,8616,Sants-Montjuïc,True,277.027,30.0,9.0,10.0,1,1,6
5390,8728,Sants-Montjuïc,True,14.634,30.0,2,4,0,0,0
5390,8626,Sants-Montjuïc,True,105.53099999999999,50.0,3.0,5.0,0,0,1
5391,8616,Sants-Montjuïc,True,103.88799999999999,30.0,3.0,4.0,1,0,1
5391,6297,Sants-Montjuïc,True,251.85300000000004,30.0,12.0,15.0,4,1,4
5392,5390,Sants-Montjuïc,True,63.85000000000001,30.0,2,3,0,0,1
5392,6823,Sants-Montjuïc,False,257.893,30.0,11.0,12.0,3,1,6
5393,1903,Sant Andreu,True,215.154,50.0,9.0,10.0,3,1,4
5393,4845,Sant Andreu,True,147.465,80.0,7.0,11.0,1,0,2
5394,5929,Nou Barris,True,80.67,30.0,2,3,0,0,1
5395,8704,Nou Barris,False,47.285,30.0,2,3,0,0,1
5395,351,Nou Barris,True,148.29299999999998,30.0,6.0,8.0,1,1,2
5396,5395,Nou Barris,True,3.807,30.0,2,3,0,0,1
5396,2505,Nou Barris,False,181.196,20.0,7.0,7.0,1,1,5
5398,3256,Eixample,True,10.586,30.0,2,3,0,0,1
5398,2870,Eixample,False,75.694,30.0,2,3,0,0,1
5399,2428,Horta-Guinardó,False,185.05800000000002,50.0,7.0,9.0,1,1,3
5399,5553,Horta-Guinardó,False,81.18199999999999,50.0,2,3,0,0,1
5400,4809,Eixample,True,132.976,30.0,5.0,7.0,1,0,2
5401,4067,Les Corts,True,95.242,50.0,3.0,4.0,1,0,1
5402,2360,Sants-Montjuïc,True,14.784,30.0,2,3,0,0,1
5402,7149,Eixample,True,27.467,50.0,2,3,0,0,1
5403,2024,Eixample,True,113.81799999999998,30.0,3.0,5.0,0,0,1
5403,1164,Eixample,True,9.783999999999999,30.0,2,3,0,0,1
5404,6502,Horta-Guinardó,False,3.112,50.0,2,3,0,0,1
5404,512,Horta-Guinardó,False,75.363,50.0,2,3,0,0,1
5405,7817,Horta-Guinardó,False,24.508000000000003,30.0,2,3,0,0,1
5405,2315,Gràcia,False,336.709,30.0,12.0,14.0,3,2,5
5405,7816,Horta-Guinardó,True,30.226,30.0,2,3,0,0,1
5406,2383,Horta-Guinardó,True,10.051,30.0,2,3,0,0,1
5407,6653,Horta-Guinardó,False,245.392,30.0,11.0,11.0,2,1,8
5407,2384,Horta-Guinardó,False,439.377,30.0,15.0,14.0,3,2,11
5407,2385,Horta-Guinardó,False,186.88600000000002,30.0,5.0,6.0,1,0,3
5418,3748,Horta-Guinardó,False,110.13900000000001,50.0,3.0,3.0,1,0,2
5418,5520,Horta-Guinardó,False,24.942,50.0,2,3,0,0,1
5419,5522,Horta-Guinardó,False,85.51100000000001,30.0,4.0,6.0,0,0,2
5420,508,Horta-Guinardó,True,17.866,30.0,2,3,0,0,1
5423,3836,Nou Barris,False,37.251000000000005,30.0,2,4,0,0,0
5424,4459,Eixample,False,120.041,50.0,5.0,6.0,1,0,3
5424,412,Eixample,True,54.006,50.0,2,3,0,0,1
5425,3101,Eixample,True,361.3039999999999,25,10.0,12.0,3,1,4
5425,6298,Eixample,False,57.213,20.0,2,3,0,0,1
5426,2086,Sant Andreu,True,583.353,50.0,29.0,30.0,9,4,15
5427,2391,Eixample,True,18.536,30.0,2,3,0,0,1
5438,5440,Nou Barris,False,17.229,50.0,2,4,0,0,0
5438,8589,Nou Barris,True,72.048,30.0,3.0,3.0,1,0,2
5438,4561,Nou Barris,False,65.695,50.0,2,3,0,0,1
5439,5442,Nou Barris,False,62.002,50.0,2,4,0,0,0
5439,8769,Nou Barris,False,229.64899999999997,30.0,6.0,7.0,1,0,4
5439,5440,Nou Barris,False,33.977999999999994,50.0,2,3,0,0,1
5440,5438,Nou Barris,False,17.229,50.0,2,4,0,0,0
5440,5439,Nou Barris,False,33.978,50.0,2,4,0,0,0
5441,5442,Nou Barris,True,25.935000000000002,50.0,2,3,0,0,1
5441,5440,Nou Barris,True,82.283,50.0,2,3,0,0,1
5442,5439,Nou Barris,False,62.002,50.0,2,4,0,0,0
5442,8773,Nou Barris,True,137.054,30.0,4.0,6.0,0,0,2
5442,8045,Nou Barris,False,97.689,50.0,4.0,5.0,1,0,2
5443,8771,Nou Barris,False,33.718999999999994,30.0,2,4,0,0,0
5443,1457,Nou Barris,True,64.402,50.0,2,4,0,0,0
5444,5445,Horta-Guinardó,True,66.205,30.0,2,4,0,0,0
5445,2425,Horta-Guinardó,True,39.24,30.0,2,4,0,0,0
5446,5561,Horta-Guinardó,True,367.937,30.0,17.0,21.0,3,2,8
5446,2424,Horta-Guinardó,True,151.269,30.0,4.0,4.0,1,0,3
5447,5533,Horta-Guinardó,True,73.588,30.0,3.0,5.0,0,0,1
5447,5453,Horta-Guinardó,True,112.87599999999999,30.0,3.0,5.0,0,0,1
5448,2684,Nou Barris,False,20.503,30.0,2,3,0,0,1
5448,1459,Nou Barris,True,110.981,30.0,5.0,6.0,1,0,3
5449,5545,Horta-Guinardó,True,239.883,30.0,8.0,8.0,2,1,5
5449,5532,Horta-Guinardó,True,239.14299999999997,30.0,7.0,10.0,1,0,3
5450,519,Gràcia,True,17.716,50.0,2,3,0,0,1
5451,5452,Gràcia,False,29.761,30.0,2,3,0,0,1
5451,528,Gràcia,True,30.0,10.0,2,4,0,0,0
5451,5450,Gràcia,True,78.523,30.0,2,4,0,0,0
5452,5451,Gràcia,False,29.761,30.0,2,3,0,0,1
5453,5454,Horta-Guinardó,True,72.309,20.0,2,3,0,0,1
5453,7670,Horta-Guinardó,False,82.00399999999999,50.0,3.0,4.0,0,0,2
5453,5542,Horta-Guinardó,False,81.54700000000001,50.0,3.0,5.0,0,0,1
5454,1433,Horta-Guinardó,True,66.325,20.0,2,3,0,0,1
5455,5978,Nou Barris,True,62.93899999999999,30.0,2,3,0,0,1
5455,5975,Nou Barris,True,90.097,50.0,4.0,6.0,0,0,2
5456,5469,Horta-Guinardó,True,239.94500000000002,30.0,7.0,7.0,1,1,5
5456,7003,Horta-Guinardó,False,153.82100000000003,30.0,6.0,8.0,1,0,3
5457,5418,Horta-Guinardó,True,73.698,30.0,2,4,0,0,0
5457,6037,Horta-Guinardó,False,569.1589999999999,30.0,21.0,18.0,8,3,13
5458,1680,Eixample,True,143.198,30.0,5.0,7.0,1,0,2
5458,3388,Eixample,True,32.696,30.0,2,3,0,0,1
5459,7478,Sant Andreu,False,23.605,50.0,2,4,0,0,0
5459,2687,Sant Andreu,False,104.73200000000001,50.0,3.0,5.0,0,0,1
5459,7477,Sant Andreu,True,155.03699999999998,30.0,7.0,9.0,1,1,3
5460,1438,Nou Barris,True,125.888,30.0,5.0,7.0,1,0,2
5461,5797,Sants-Montjuïc,True,48.094,30.0,2,3,0,0,1
5461,5462,Sants-Montjuïc,False,136.221,20.0,6.0,9.0,1,0,2
5462,5461,Sants-Montjuïc,False,136.221,20.0,6.0,6.0,2,0,4
5465,7793,Sants-Montjuïc,True,117.96499999999999,30.0,4.0,5.0,1,0,2
5465,375,Sants-Montjuïc,False,130.31699999999998,30.0,4.0,6.0,1,0,1
5465,8041,Sants-Montjuïc,False,9.254,30.0,2,3,0,0,1
5466,3760,Horta-Guinardó,False,48.233000000000004,50.0,2,3,0,0,1
5466,4671,Horta-Guinardó,False,16.852,30.0,2,3,0,0,1
5466,4808,Horta-Guinardó,False,42.927,50.0,2,4,0,0,0
5467,6535,Sants-Montjuïc,False,34.778999999999996,30.0,2,3,0,0,1
5467,8508,Sants-Montjuïc,False,139.237,30.0,3.0,4.0,0,0,2
5468,322,Eixample,True,133.095,30.0,4.0,6.0,0,0,2
5569,3507,Sants-Montjuïc,True,41.097,30.0,2,3,0,0,1
5570,459,Eixample,True,57.773999999999994,20.0,2,4,0,0,0
5571,7280,Sant Andreu,False,36.752,30.0,2,3,0,0,1
5572,2264,Nou Barris,True,59.696,50.0,2,3,0,0,1
5608,7715,Nou Barris,True,7.748,60.0,2,3,0,0,1
5608,810,Nou Barris,True,10.161000000000001,30.0,2,3,0,0,1
5623,4940,Nou Barris,True,103.05199999999999,50.0,3.0,5.0,0,0,1
5624,4938,Nou Barris,True,124.627,50.0,3.0,5.0,0,0,1
5624,5623,Nou Barris,True,54.239000000000004,50.0,2,3,0,0,1
5626,6124,Sant Andreu,False,190.381,30.0,7.0,7.0,1,1,5
5626,44,Sant Andreu,False,303.51599999999996,30.0,11.0,11.0,3,1,7
5626,331,Sant Andreu,True,186.67,30.0,8.0,9.0,1,1,5
5627,5628,Sant Andreu,False,143.17499999999998,30.0,4.0,6.0,1,0,1
5628,4665,Sant Andreu,True,43.002,30.0,2,3,0,0,1
5628,5627,Sant Andreu,False,143.175,30.0,6.0,7.0,1,0,4
5629,1344,Sant Andreu,False,60.748000000000005,20.0,2,3,0,0,1
5630,4084,Sant Andreu,False,86.00800000000001,20.0,3.0,5.0,0,0,1
5631,7433,Sarrià-Sant Gervasi,False,11.941,30.0,2,4,0,0,0
5631,6758,Les Corts,False,230.73,30.0,7.0,9.0,2,0,3
5631,630,Sarrià-Sant Gervasi,False,78.53,30.0,3.0,4.0,0,0,2
5639,5023,Eixample,True,108.95599999999999,30.0,3.0,4.0,1,0,1
5639,210,Eixample,True,252.01299999999998,10.0,7.0,9.0,2,0,3
5640,1323,Eixample,True,21.654,30.0,2,3,0,0,1
5640,4692,Eixample,True,13.108,30.0,2,3,0,0,1
5641,5793,Sants-Montjuïc,False,16.696,30.0,2,3,0,0,1
5641,5799,Sants-Montjuïc,False,146.50300000000001,30.0,6.0,7.0,1,0,4
5641,368,Sants-Montjuïc,False,169.53000000000003,30.0,8.0,9.0,2,1,4
5642,5643,Sants-Montjuïc,False,88.627,20.0,3.0,4.0,1,0,1
5642,5788,Sants-Montjuïc,True,80.11,30.0,3.0,4.0,0,0,2
5643,5645,Sants-Montjuïc,False,94.67,20.0,4.0,5.0,1,0,2
5643,5644,Sants-Montjuïc,False,113.354,20.0,4.0,5.0,1,0,2
5643,5642,Sants-Montjuïc,False,88.627,20.0,3.0,4.0,1,0,1
5644,8472,Sants-Montjuïc,False,2.912,20.0,2,3,0,0,1
5644,5643,Sants-Montjuïc,False,113.354,20.0,3.0,4.0,0,0,2
5644,5645,Sants-Montjuïc,False,46.559,20.0,2,3,0,0,1
5645,5643,Sants-Montjuïc,False,94.67,20.0,4.0,5.0,1,0,2
5645,7619,Sants-Montjuïc,False,47.403999999999996,20.0,2,4,0,0,0
5645,5644,Sants-Montjuïc,False,46.559,20.0,2,4,0,0,0
5646,5650,Sants-Montjuïc,False,32.7,30.0,2,4,0,0,0
5647,5652,Sants-Montjuïc,False,40.471,20.0,2,3,0,0,1
5648,1413,Sants-Montjuïc,False,49.184999999999995,20.0,2,3,0,0,1
5649,1767,Sants-Montjuïc,False,19.867,30.0,2,3,0,0,1
5649,1768,Sants-Montjuïc,False,107.247,30.0,3.0,3.0,1,0,2
5650,5646,Sants-Montjuïc,False,32.7,30.0,2,3,0,0,1
5650,1765,Sants-Montjuïc,False,112.424,30.0,4.0,4.0,1,0,3
5650,8119,Sants-Montjuïc,True,155.69699999999997,20.0,4.0,7.0,0,0,1
5651,5654,Sants-Montjuïc,False,75.889,20.0,2,3,0,0,1
5652,1413,Sants-Montjuïc,True,24.343,30.0,2,3,0,0,1
5652,5655,Sants-Montjuïc,False,78.363,20.0,2,3,0,0,1
5652,5647,Sants-Montjuïc,False,40.471000000000004,20.0,2,4,0,0,0
5653,1413,Sants-Montjuïc,False,53.891,20.0,2,4,0,0,0
5654,8421,Sants-Montjuïc,True,27.137999999999998,30.0,2,3,0,0,1
5654,5651,Sants-Montjuïc,False,75.88900000000001,20.0,2,3,0,0,1
5654,5656,Sants-Montjuïc,False,55.156,20.0,2,4,0,0,0
5655,5652,Sants-Montjuïc,False,78.363,20.0,3.0,5.0,0,0,1
5656,5654,Sants-Montjuïc,False,55.156,20.0,2,4,0,0,0
5658,1266,Sarrià-Sant Gervasi,False,62.594,30.0,2,4,0,0,0
5659,6899,Sarrià-Sant Gervasi,True,81.03099999999999,30.0,3.0,4.0,0,0,2
5659,6897,Sarrià-Sant Gervasi,True,128.967,30.0,6.0,7.0,1,1,3
5660,8621,Les Corts,True,38.902,30.0,2,3,0,0,1
5660,6105,Les Corts,False,66.49,30.0,2,3,0,0,1
5661,3486,Horta-Guinardó,False,25.608,20.0,2,3,0,0,1
5662,5492,Horta-Guinardó,False,29.445999999999998,30.0,2,3,0,0,1
5662,5472,Horta-Guinardó,True,184.214,30.0,8.0,9.0,2,1,4
5663,2386,Horta-Guinardó,False,43.819,30.0,2,3,0,0,1
5663,8608,Horta-Guinardó,False,702.2130000000001,30.0,27.0,23.0,10,3,18
5663,7717,Horta-Guinardó,False,1150.524,30.0,57.0,62.0,17,7,28
5664,6897,Sarrià-Sant Gervasi,False,54.203,30.0,2,3,0,0,1
5665,7333,Sants-Montjuïc,True,77.19300000000001,50.0,2,4,0,0,0
5665,7335,Sants-Montjuïc,True,31.512,30.0,2,4,0,0,0
5666,7337,Sants-Montjuïc,True,157.286,25,6.0,6.0,2,1,3
5666,7334,Sants-Montjuïc,True,36.44,30.0,2,3,0,0,1
5667,1304,Sants-Montjuïc,False,93.155,30.0,3.0,5.0,0,0,1
5667,7332,Sants-Montjuïc,True,36.092999999999996,30.0,2,4,0,0,0
5668,1308,Sants-Montjuïc,False,418.1170000000001,30.0,18.0,21.0,4,3,8
5676,2957,Eixample,True,83.02199999999999,50.0,2,4,0,0,0
5688,3173,Eixample,True,51.686,30.0,2,3,0,0,1
5688,1904,Eixample,True,46.109,30.0,2,3,0,0,1
5689,7999,Sarrià-Sant Gervasi,True,63.435,30.0,2,3,0,0,1
5712,5713,Sants-Montjuïc,False,4.193,30.0,2,3,0,0,1
5712,7603,Sants-Montjuïc,False,102.297,30.0,3.0,5.0,0,0,1
5713,5714,Sants-Montjuïc,True,5.099,30.0,2,3,0,0,1
5713,5712,Sants-Montjuïc,False,4.193,30.0,2,3,0,0,1
5714,5709,Sants-Montjuïc,True,45.998,30.0,2,4,0,0,0
5714,5716,Sants-Montjuïc,True,21.398,30.0,2,3,0,0,1
5715,5920,Sants-Montjuïc,False,871.005,30.0,39.0,34.0,12,3,29
5715,5716,Sants-Montjuïc,False,19.201,30.0,2,3,0,0,1
5715,5712,Sants-Montjuïc,True,27.311,30.0,2,3,0,0,1
5716,5709,Sants-Montjuïc,False,35.161,30.0,2,3,0,0,1
5716,5715,Sants-Montjuïc,False,19.201,30.0,2,3,0,0,1
5717,1388,Sants-Montjuïc,True,8.56,30.0,2,3,0,0,1
5718,5719,Sants-Montjuïc,False,18.416,30.0,2,3,0,0,1
5718,8575,Sants-Montjuïc,True,189.582,30.0,6.0,7.0,1,0,4
5719,5720,Sants-Montjuïc,False,7.204,30.0,2,4,0,0,0
5719,5718,Sants-Montjuïc,False,18.416,30.0,2,4,0,0,0
5719,5721,Sants-Montjuïc,False,44.568999999999996,30.0,2,3,0,0,1
5720,5719,Sants-Montjuïc,False,7.204,30.0,2,3,0,0,1
5721,5719,Sants-Montjuïc,False,44.568999999999996,30.0,2,3,0,0,1
5722,3507,Sants-Montjuïc,False,40.119,30.0,2,3,0,0,1
5723,1470,Sants-Montjuïc,True,138.97000000000003,30.0,6.0,7.0,2,0,3
5724,7126,Sants-Montjuïc,True,30.817999999999998,30.0,2,3,0,0,1
5724,5723,Sants-Montjuïc,True,48.297,30.0,2,3,0,0,1
5725,5724,Sants-Montjuïc,True,179.102,30.0,7.0,9.0,1,1,3
5726,5725,Sants-Montjuïc,True,37.838,30.0,2,4,0,0,0
5726,8690,Sants-Montjuïc,True,24.689,30.0,2,3,0,0,1
5727,7141,Sants-Montjuïc,True,62.624,30.0,2,3,0,0,1
5727,8692,Sants-Montjuïc,True,43.002,30.0,2,3,0,0,1
5728,5729,Sants-Montjuïc,False,27.308,30.0,2,3,0,0,1
5729,6823,Sants-Montjuïc,True,61.919000000000004,30.0,2,3,0,0,1
5729,5728,Sants-Montjuïc,False,27.308,30.0,2,3,0,0,1
5730,8682,Sants-Montjuïc,False,194.943,25,5.0,7.0,1,0,2
5731,5752,Sants-Montjuïc,False,655.0200000000001,25,29.0,30.0,6,3,19
5732,7367,Sants-Montjuïc,True,93.642,25,4.0,6.0,1,0,1
5733,8134,Sants-Montjuïc,True,36.671,30.0,2,4,0,0,0
5733,7336,Sants-Montjuïc,True,17.218,30.0,2,3,0,0,1
5734,8137,Sants-Montjuïc,True,41.082,30.0,2,3,0,0,1
5735,139,Sants-Montjuïc,False,3.553,30.0,2,4,0,0,0
5735,5734,Sants-Montjuïc,True,52.354,30.0,2,3,0,0,1
5736,5734,Sants-Montjuïc,True,113.208,30.0,5.0,7.0,1,0,2
5736,5735,Sants-Montjuïc,True,63.429,30.0,2,3,0,0,1
5737,8135,Sants-Montjuïc,True,96.30199999999998,30.0,3.0,5.0,0,0,1
5737,8135,Sants-Montjuïc,True,74.837,30.0,2,3,0,0,1
5738,8680,Sants-Montjuïc,True,41.806,50.0,2,3,0,0,1
5738,7263,Sants-Montjuïc,True,28.696,50.0,2,4,0,0,0
5739,7263,Sants-Montjuïc,True,34.832,50.0,2,4,0,0,0
5739,5740,Sants-Montjuïc,True,159.79200000000003,30.0,5.0,6.0,1,0,3
5740,5741,Sants-Montjuïc,True,23.837,30.0,2,3,0,0,1
5740,5119,Sants-Montjuïc,True,31.557,30.0,2,3,0,0,1
