v_origem,v_destino,bairro,oneway,length,max_speed,num_lotes,casas,industrias,atracoes,comercios
4776,4775,Quartiere 5,False,118.59200000000001,25,4.0,6.0,0,0,2
4777,2921,Quartiere 4,False,24.309,25,2,3,0,0,1
4777,595,Quartiere 4,False,28.946,25,2,3,0,0,1
4777,2927,Quartiere 4,False,47.891,25,2,4,0,0,0
4778,5610,Quartiere 3,False,12.542,25,2,3,0,0,1
4778,5391,Quartiere 3,False,103.70400000000001,25,4.0,5.0,1,0,2
4779,4781,Quartiere 3,False,18.583,25,2,4,0,0,0
4779,4778,Quartiere 3,True,107.776,25,3.0,4.0,1,0,1
4780,5393,Quartiere 3,False,48.68899999999999,25,2,3,0,0,1
4781,4779,Quartiere 3,False,18.583,25,2,3,0,0,1
4781,5608,Quartiere 3,False,15.161,25,2,4,0,0,0
4781,5609,Quartiere 3,False,36.649,25,2,3,0,0,1
4782,5687,Quartiere 3,True,315.50500000000005,25,9.0,11.0,2,1,4
4782,5609,Quartiere 3,False,95.105,25,4.0,5.0,1,0,2
4783,15,Quartiere 3,True,48.058,25,2,3,0,0,1
4783,5608,Quartiere 3,True,52.965,25,2,3,0,0,1
4784,1305,Quartiere 5,True,285.368,25,10.0,13.0,2,1,4
4784,2266,Quartiere 5,True,27.205000000000005,50.0,2,3,0,0,1
4785,3552,Quartiere 5,False,27.442999999999998,25,2,3,0,0,1
4785,3553,Quartiere 5,False,165.34599999999998,25,4.0,6.0,1,0,1
4785,888,Quartiere 5,False,150.387,25,6.0,7.0,2,0,3
4786,4787,Quartiere 4,False,82.58800000000001,25,3.0,4.0,1,0,1
4787,3244,Quartiere 4,False,28.269,25,2,3,0,0,1
4787,4786,Quartiere 4,False,82.58800000000001,25,3.0,4.0,1,0,1
4787,4495,Quartiere 4,True,308.15599999999995,25,9.0,11.0,3,0,4
4788,4789,Quartiere 3,False,472.6330000000001,25,16.0,18.0,4,2,8
4789,2869,Quartiere 3,False,488.8399999999999,25,16.0,20.0,4,2,6
4789,2868,Quartiere 3,False,221.092,25,6.0,7.0,1,0,4
4789,4788,Quartiere 3,False,472.6329999999999,25,13.0,14.0,3,2,7
4790,4791,Quartiere 4,False,50.918,25,2,3,0,0,1
4791,3175,Quartiere 4,True,169.05399999999997,25,5.0,7.0,1,0,2
4791,4790,Quartiere 4,False,50.918,25,2,3,0,0,1
4792,2402,Quartiere 5,False,73.924,25,2,3,0,0,1
4792,5766,Quartiere 5,False,15.017000000000001,25,2,3,0,0,1
4792,4793,Quartiere 5,True,171.683,50.0,7.0,9.0,1,0,4
4793,4925,Quartiere 5,True,13.422,25,2,4,0,0,0
4794,4795,Quartiere 4,False,38.094,25,2,3,0,0,1
4795,4794,Quartiere 4,False,38.094,25,2,3,0,0,1
4795,5279,Quartiere 4,True,86.988,50.0,3.0,4.0,1,0,1
4797,328,Quartiere 4,True,86.75099999999999,25,3.0,5.0,0,0,1
4797,4799,Quartiere 4,False,47.512,25,2,3,0,0,1
4797,4798,Quartiere 4,False,83.681,25,2,3,0,0,1
4798,4797,Quartiere 4,False,83.681,25,4.0,6.0,0,0,2
4799,4797,Quartiere 4,False,47.512,25,2,3,0,0,1
4800,4801,Quartiere 3,False,107.489,25,3.0,4.0,0,0,2
4801,2902,Quartiere 3,False,34.614999999999995,25,2,3,0,0,1
4801,4800,Quartiere 3,False,107.489,25,3.0,5.0,0,0,1
4801,2906,Quartiere 3,True,226.322,25,8.0,10.0,1,1,4
4802,2525,Quartiere 2,False,58.147999999999996,25,2,3,0,0,1
4803,4620,Quartiere 5,True,102.05100000000002,25,3.0,4.0,0,0,2
4804,4803,Quartiere 5,True,44.248999999999995,25,2,3,0,0,1
4804,803,Quartiere 5,True,30.638999999999996,25,2,3,0,0,1
4805,5718,Quartiere 5,True,294.435,25,11.0,12.0,2,1,7
4806,4878,Quartiere 5,True,57.251000000000005,25,2,3,0,0,1
4806,2557,Quartiere 5,True,50.508,50.0,2,3,0,0,1
4807,730,Quartiere 1,False,294.245,25,9.0,10.0,2,0,6
4808,929,Quartiere 4,False,188.81099999999998,25,6.0,7.0,2,1,2
4809,4810,Quartiere 4,False,104.27400000000002,25,3.0,5.0,0,0,1
4810,3165,Quartiere 4,False,22.695,25,2,3,0,0,1
4810,4809,Quartiere 4,False,104.274,25,3.0,4.0,1,0,1
4810,3236,Quartiere 4,False,31.936,25,2,3,0,0,1
4811,4812,Quartiere 2,False,44.444,25,2,4,0,0,0
4812,5451,Quartiere 2,False,16.745,25,2,4,0,0,0
4812,2786,Quartiere 2,False,98.10000000000001,25,2,3,0,0,1
4812,4811,Quartiere 2,False,44.444,25,2,3,0,0,1
4813,2389,Quartiere 5,False,393.314,30.0,15.0,15.0,3,2,10
4813,4814,Quartiere 5,False,231.677,25,7.0,7.0,2,1,4
4813,2387,Quartiere 5,False,55.857,25,2,3,0,0,1
4814,4814,Quartiere 5,True,41.580000000000005,25,2,3,0,0,1
4814,4813,Quartiere 5,False,231.677,25,7.0,8.0,2,0,4
4815,4816,Quartiere 5,True,58.048,25,2,3,0,0,1
4815,4816,Quartiere 5,True,253.61799999999997,25,9.0,9.0,2,1,6
4816,6077,Quartiere 5,True,110.761,25,3.0,4.0,0,0,2
4817,1144,Quartiere 3,True,19.282,25,2,4,0,0,0
4817,2967,Quartiere 3,True,49.899,25,2,3,0,0,1
4818,1144,Quartiere 3,True,24.134,50.0,2,3,0,0,1
4818,4817,Quartiere 3,True,14.126,25,2,3,0,0,1
4819,2579,Quartiere 5,False,33.462999999999994,25,2,3,0,0,1
4820,2244,Quartiere 1,False,51.217999999999996,25,2,3,0,0,1
4821,4756,Quartiere 4,False,90.905,25,2,4,0,0,0
4822,4825,Quartiere 1,False,53.51,25,2,3,0,0,1
4823,3385,Quartiere 1,True,20.146,25,2,3,0,0,1
4823,4826,Quartiere 1,False,82.703,25,2,3,0,0,1
4824,3383,Quartiere 1,False,144.67900000000003,25,4.0,5.0,1,0,2
4824,1258,Quartiere 1,False,18.954,25,2,4,0,0,0
4824,3382,Quartiere 1,False,155.33599999999998,25,6.0,8.0,1,0,3
4825,3384,Quartiere 1,False,35.799,25,2,3,0,0,1
4825,383,Quartiere 1,False,99.736,25,4.0,5.0,1,0,2
4825,4822,Quartiere 1,False,53.51,25,2,4,0,0,0
4826,4823,Quartiere 1,False,82.70300000000002,25,3.0,5.0,0,0,1
4827,2780,Quartiere 2,True,121.03200000000001,50.0,3.0,4.0,0,0,2
4827,4593,Quartiere 2,False,32.037,25,2,3,0,0,1
4828,2179,Quartiere 2,False,74.74,25,2,4,0,0,0
4829,5645,Quartiere 5,True,22.735,25,2,3,0,0,1
4829,5646,Quartiere 5,True,33.658,25,2,3,0,0,1
4830,1398,Quartiere 2,True,62.844,25,3.0,3.0,1,0,2
4831,5841,Quartiere 2,True,24.128,25,2,3,0,0,1
4831,4832,Quartiere 2,True,27.143,25,2,4,0,0,0
4832,2015,Quartiere 2,True,100.371,50.0,4.0,6.0,0,0,2
4833,1562,Quartiere 3,True,30.742,50.0,2,3,0,0,1
4833,1141,Quartiere 3,True,53.838,50.0,2,3,0,0,1
4835,1280,Quartiere 5,True,37.078,25,2,3,0,0,1
4835,4238,Quartiere 5,True,44.695,50.0,2,3,0,0,1
4836,5895,Quartiere 5,False,59.549,25,2,3,0,0,1
4837,6064,Quartiere 5,False,63.515,25,2,4,0,0,0
4838,5896,Quartiere 5,False,35.926,25,2,3,0,0,1
4839,5796,Quartiere 4,False,132.374,50.0,4.0,5.0,1,0,2
4839,4756,Quartiere 4,False,46.716,25,2,3,0,0,1
4839,5205,Quartiere 4,False,348.15100000000007,50.0,12.0,14.0,3,2,5
4840,5205,Quartiere 4,False,9.202,25,2,3,0,0,1
4840,5204,Quartiere 4,False,323.528,25,16.0,16.0,5,3,8
4840,4340,Quartiere 4,False,140.582,25,4.0,5.0,1,0,2
4841,5890,Quartiere 1,True,22.226999999999997,25,2,3,0,0,1
4841,4843,Quartiere 1,True,18.426,25,2,3,0,0,1
4842,4956,Quartiere 1,True,109.85900000000001,25,4.0,5.0,1,0,2
4843,5890,Quartiere 1,True,16.126,50.0,2,3,0,0,1
4843,4842,Quartiere 1,True,23.331,25,2,4,0,0,0
4844,1311,Quartiere 5,True,67.30199999999999,25,2,3,0,0,1
4845,4711,Quartiere 5,True,23.299,25,2,3,0,0,1
4845,4844,Quartiere 5,True,20.168000000000003,25,2,3,0,0,1
4846,1335,Quartiere 5,True,54.394000000000005,25,2,3,0,0,1
4846,1558,Quartiere 5,True,27.439999999999998,25,2,3,0,0,1
4847,5790,Quartiere 1,True,17.303,50.0,2,3,0,0,1
4847,176,Quartiere 1,True,16.994,50.0,2,3,0,0,1
4848,5780,Quartiere 1,True,17.119999999999997,25,2,3,0,0,1
4849,2818,Quartiere 2,False,83.45599999999999,25,3.0,5.0,0,0,1
4850,1079,Quartiere 2,True,25.085,25,2,3,0,0,1
4850,5394,Quartiere 2,True,20.498,50.0,2,3,0,0,1
4853,1329,Quartiere 5,False,89.003,25,2,3,0,0,1
4853,4855,Quartiere 5,True,44.158,25,2,4,0,0,0
4854,1331,Quartiere 5,False,58.951,25,2,3,0,0,1
4854,4853,Quartiere 5,True,16.418,25,2,4,0,0,0
4855,4854,Quartiere 5,True,27.759,25,2,3,0,0,1
4855,1337,Quartiere 5,False,167.54299999999998,25,6.0,6.0,2,0,4
4856,219,Quartiere 5,False,35.93,50.0,2,3,0,0,1
4856,6072,Quartiere 5,True,52.273999999999994,25,2,3,0,0,1
4856,2263,Quartiere 5,False,61.166,50.0,2,3,0,0,1
4857,5810,Quartiere 5,True,291.20700000000005,50.0,9.0,11.0,3,1,3
4857,5185,Quartiere 5,False,46.44499999999999,50.0,2,4,0,0,0
4858,228,Quartiere 5,True,176.65300000000002,25,5.0,6.0,1,0,3
4859,6072,Quartiere 5,False,11.567,50.0,2,4,0,0,0
4859,4858,Quartiere 5,True,35.606,25,2,3,0,0,1
4859,219,Quartiere 5,False,26.968,50.0,2,3,0,0,1
4860,3137,Quartiere 4,True,37.324,25,2,3,0,0,1
4860,4861,Quartiere 4,False,61.234,25,2,4,0,0,0
4861,4860,Quartiere 4,False,61.234,25,2,4,0,0,0
4863,3584,Quartiere 4,True,140.64100000000002,25,4.0,5.0,1,0,2
4863,268,Quartiere 4,False,161.232,25,5.0,6.0,1,0,3
4864,4866,Quartiere 3,True,38.596000000000004,25,2,3,0,0,1
4864,826,Quartiere 3,True,44.729,50.0,2,4,0,0,0
4865,4883,Quartiere 3,True,27.783,50.0,2,3,0,0,1
4865,5183,Quartiere 3,False,37.38,50.0,2,3,0,0,1
4866,531,Quartiere 3,True,9.783,25,2,3,0,0,1
4867,526,Quartiere 3,True,8.337,25,2,4,0,0,0
4868,3787,Quartiere 1,True,79.60000000000001,50.0,3.0,4.0,0,0,2
4869,5517,Quartiere 2,True,21.942999999999998,30.0,2,3,0,0,1
4869,5516,Quartiere 2,True,19.791,30.0,2,3,0,0,1
4870,1941,Quartiere 2,False,36.798,25,2,3,0,0,1
4870,5521,Quartiere 2,True,61.38400000000001,25,2,3,0,0,1
4871,2340,Quartiere 5,False,103.44,25,4.0,5.0,1,0,2
4871,907,Quartiere 5,False,144.63099999999997,25,6.0,9.0,1,0,2
4871,1457,Quartiere 5,False,372.13900000000007,25,17.0,15.0,5,2,12
4872,2400,Quartiere 5,True,51.359,25,2,3,0,0,1
4872,2408,Quartiere 5,True,67.40700000000001,25,3.0,4.0,1,0,1
4873,2542,Quartiere 5,False,28.131,25,2,3,0,0,1
4873,4872,Quartiere 5,True,124.90100000000001,25,3.0,5.0,0,0,1
4873,4894,Quartiere 5,False,248.75199999999998,50.0,11.0,9.0,4,1,8
4874,3015,Quartiere 5,False,57.044,25,2,3,0,0,1
4874,5273,Quartiere 5,True,87.521,50.0,3.0,5.0,0,0,1
4875,5624,Quartiere 5,True,168.71399999999997,50.0,6.0,5.0,2,1,4
4875,5273,Quartiere 5,True,86.324,50.0,3.0,5.0,0,0,1
4876,2401,Quartiere 5,True,26.75,25,2,3,0,0,1
4876,1509,Quartiere 5,False,102.25,25,3.0,5.0,0,0,1
4877,5887,Quartiere 1,False,105.729,25,3.0,4.0,1,0,1
4877,5888,Quartiere 1,True,43.339,25,2,3,0,0,1
4878,2363,Quartiere 5,True,294.215,25,9.0,8.0,2,1,7
4879,5545,Quartiere 5,True,66.279,50.0,2,3,0,0,1
4879,4805,Quartiere 5,True,59.30499999999999,50.0,2,3,0,0,1
4880,4878,Quartiere 5,True,40.569,25,2,3,0,0,1
4880,2557,Quartiere 5,True,25.973000000000003,50.0,2,3,0,0,1
4881,3611,Quartiere 3,True,8.283,25,2,3,0,0,1
4882,2769,Quartiere 2,False,27.672,25,2,3,0,0,1
4883,4864,Quartiere 3,True,17.746,25,2,3,0,0,1
4884,3359,Quartiere 5,True,49.869,25,2,3,0,0,1
4884,3547,Quartiere 5,True,82.176,25,3.0,5.0,0,0,1
4888,4889,Quartiere 4,True,31.169999999999998,25,2,3,0,0,1
4888,2431,Quartiere 1,True,47.567,25,2,4,0,0,0
4889,2434,Quartiere 4,True,11.833,25,2,3,0,0,1
4890,2433,Quartiere 1,False,7.998,25,2,4,0,0,0
4890,2431,Quartiere 1,False,17.929000000000002,25,2,4,0,0,0
4890,4889,Quartiere 1,True,25.675999999999995,25,2,3,0,0,1
4891,4445,Quartiere 5,True,104.774,25,3.0,5.0,0,0,1
4892,3473,Quartiere 4,False,126.176,25,4.0,5.0,1,0,2
4892,4910,Quartiere 4,True,30.238,25,2,3,0,0,1
4893,1501,Quartiere 4,False,707.7130000000001,25,22.0,25.0,6,3,10
4893,4912,Quartiere 4,True,44.05499999999999,25,2,4,0,0,0
4894,4895,Quartiere 5,True,29.911,25,2,3,0,0,1
4894,4873,Quartiere 5,False,248.7520000000001,50.0,8.0,9.0,2,0,5
4895,2396,Quartiere 5,True,18.21,50.0,2,4,0,0,0
4896,252,Quartiere 1,True,149.20299999999997,25,4.0,4.0,1,0,3
4897,195,Quartiere 5,False,44.693,25,2,4,0,0,0
4897,4898,Quartiere 5,False,65.405,25,2,4,0,0,0
4897,1004,Quartiere 5,False,33.109,25,2,4,0,0,0
4898,4897,Quartiere 5,False,65.405,25,2,4,0,0,0
4898,4899,Quartiere 5,False,13.468,25,2,3,0,0,1
4898,5929,Quartiere 5,False,44.076,25,2,4,0,0,0
4899,2375,Quartiere 5,False,60.459,50.0,2,3,0,0,1
4899,5930,Quartiere 5,False,23.595,50.0,2,3,0,0,1
4899,4898,Quartiere 5,False,13.468,25,2,3,0,0,1
4900,1773,Quartiere 5,True,78.12599999999999,25,2,3,0,0,1
4901,2201,Quartiere 1,False,25.766,25,2,4,0,0,0
4901,5885,Quartiere 1,False,15.101,25,2,3,0,0,1
4902,2201,Quartiere 1,False,15.261,25,2,3,0,0,1
4902,4672,Quartiere 1,False,25.548,25,2,3,0,0,1
4902,4901,Quartiere 1,True,21.605,30.0,2,4,0,0,0
4903,3083,Quartiere 1,True,40.557,25,2,3,0,0,1
4903,370,Quartiere 1,False,4.107,25,2,3,0,0,1
4904,4559,Quartiere 1,True,23.526,50.0,2,4,0,0,0
4905,3879,Quartiere 4,True,199.81300000000005,50.0,9.0,10.0,3,1,4
4906,1516,Quartiere 5,True,141.893,25,4.0,4.0,1,0,3
4906,1592,Quartiere 5,False,12.818,25,2,3,0,0,1
4907,1559,Quartiere 5,False,22.46,50.0,2,3,0,0,1
4907,5533,Quartiere 5,True,14.987000000000002,50.0,2,3,0,0,1
4908,4913,Quartiere 4,True,20.271,25,2,3,0,0,1
4909,4908,Quartiere 4,True,15.885000000000002,25,2,3,0,0,1
4910,4909,Quartiere 4,True,3.382,25,2,3,0,0,1
4911,4892,Quartiere 4,True,29.891,25,2,3,0,0,1
4911,4910,Quartiere 4,True,17.547,25,2,3,0,0,1
4912,4911,Quartiere 4,True,30.187,25,2,3,0,0,1
4913,4893,Quartiere 4,True,45.501000000000005,25,2,3,0,0,1
4913,4912,Quartiere 4,True,19.015,25,2,4,0,0,0
4914,5384,Quartiere 3,True,41.354,50.0,2,4,0,0,0
4914,881,Quartiere 3,True,19.925,50.0,2,3,0,0,1
4915,5385,Quartiere 3,True,37.638999999999996,50.0,2,3,0,0,1
4915,880,Quartiere 3,True,15.585,50.0,2,3,0,0,1
4916,1364,Quartiere 5,True,128.369,50.0,4.0,5.0,1,0,2
4917,3085,Quartiere 4,True,44.773,25,2,4,0,0,0
4917,5374,Quartiere 4,True,22.658,50.0,2,4,0,0,0
4918,3743,Quartiere 2,True,31.060000000000002,25,2,3,0,0,1
4918,2490,Quartiere 2,True,61.777,25,2,4,0,0,0
4919,4922,Quartiere 2,True,13.183,25,2,3,0,0,1
4919,1820,Quartiere 2,True,14.612,25,2,4,0,0,0
4920,4395,Quartiere 2,False,53.797000000000004,25,2,3,0,0,1
4920,4381,Quartiere 2,True,101.001,25,3.0,3.0,1,0,2
4920,5582,Quartiere 2,False,86.33500000000001,25,4.0,5.0,1,0,2
4921,4919,Quartiere 2,True,3.034,25,2,3,0,0,1
4922,1820,Quartiere 2,True,17.347,25,2,4,0,0,0
4922,1827,Quartiere 2,False,68.443,25,3.0,4.0,0,0,2
4923,5041,Quartiere 5,True,53.638999999999996,30.0,2,3,0,0,1
4923,1770,Quartiere 5,True,29.113999999999994,25,2,3,0,0,1
4924,2977,Quartiere 5,False,98.58200000000001,25,2,3,0,0,1
4925,5368,Quartiere 5,False,5.825,50.0,2,3,0,0,1
4925,5766,Quartiere 5,False,173.333,50.0,5.0,7.0,1,0,2
4926,4565,Quartiere 5,False,83.124,25,2,3,0,0,1
4926,2367,Quartiere 5,True,19.077,25,2,3,0,0,1
4927,2377,Quartiere 5,True,29.736,25,2,3,0,0,1
4927,4928,Quartiere 5,True,32.574,25,2,4,0,0,0
4928,130,Quartiere 5,True,13.893,25,2,3,0,0,1
4928,2544,Quartiere 5,True,73.025,25,3.0,4.0,1,0,1
4929,5530,Quartiere 5,True,10.02,50.0,2,4,0,0,0
4930,4967,Quartiere 1,True,88.237,25,3.0,4.0,0,0,2
4930,2842,Quartiere 1,True,196.565,25,6.0,7.0,1,1,3
4931,4796,Quartiere 5,True,22.645999999999997,40.0,2,4,0,0,0
4931,2664,Quartiere 5,True,209.398,50.0,8.0,8.0,3,0,5
4932,4931,Quartiere 5,True,372.644,50.0,12.0,14.0,4,1,5
4933,5097,Quartiere 5,True,301.998,25,14.0,13.0,5,2,8
4933,4934,Quartiere 5,True,14.370999999999999,25,2,3,0,0,1
4934,4932,Quartiere 5,True,11.352,25,2,3,0,0,1
4934,5097,Quartiere 5,True,298.09499999999997,25,14.0,14.0,4,2,8
4935,1316,Quartiere 1,True,36.829,25,2,3,0,0,1
4935,1315,Quartiere 1,True,135.608,25,4.0,5.0,1,0,2
4935,1257,Quartiere 1,False,28.029999999999998,25,2,4,0,0,0
4936,1967,Quartiere 2,False,17.919999999999998,25,2,3,0,0,1
4936,1945,Quartiere 2,True,39.736000000000004,25,2,3,0,0,1
4937,4938,Quartiere 3,False,184.80700000000002,25,6.0,8.0,2,0,2
4937,4069,Quartiere 3,True,130.41899999999998,25,4.0,6.0,1,0,1
4938,4937,Quartiere 3,False,184.80700000000002,25,5.0,7.0,1,0,2
4938,5024,Quartiere 3,False,259.924,25,8.0,7.0,2,1,6
4938,4474,Quartiere 3,False,194.91700000000003,25,6.0,7.0,1,0,4
4939,4940,Quartiere 4,True,14.741,25,2,3,0,0,1
4940,5340,Quartiere 4,False,64.131,25,2,3,0,0,1
4940,4941,Quartiere 4,True,14.766,25,2,4,0,0,0
4941,3447,Quartiere 4,False,47.68000000000001,25,2,3,0,0,1
4941,4942,Quartiere 4,True,14.84,25,2,3,0,0,1
4942,5057,Quartiere 4,True,257.587,25,8.0,10.0,1,1,4
4942,4939,Quartiere 4,True,14.664,25,2,3,0,0,1
4943,3751,Quartiere 2,True,20.871,25,2,3,0,0,1
4943,4944,Quartiere 2,True,23.895,50.0,2,3,0,0,1
4944,4597,Quartiere 2,False,30.985,50.0,2,3,0,0,1
4944,3751,Quartiere 2,True,26.39,50.0,2,3,0,0,1
4945,4943,Quartiere 2,True,107.834,25,3.0,4.0,0,0,2
4945,5417,Quartiere 2,False,52.504999999999995,25,2,3,0,0,1
4946,4949,Quartiere 5,True,52.649,25,2,4,0,0,0
4946,4949,Quartiere 5,True,17.591,25,2,3,0,0,1
4947,4946,Quartiere 5,True,3.766,25,2,3,0,0,1
4947,2395,Quartiere 5,True,68.259,25,2,3,0,0,1
4948,4457,Quartiere 5,True,164.299,50.0,4.0,5.0,1,0,2
4948,4459,Quartiere 5,True,8.123,25,2,3,0,0,1
4949,3014,Quartiere 5,True,2.799,25,2,4,0,0,0
4950,4951,Quartiere 4,False,28.09,25,2,4,0,0,0
4950,5965,Quartiere 4,True,36.178,25,2,4,0,0,0
4951,4950,Quartiere 4,False,28.09,25,2,3,0,0,1
4951,5363,Quartiere 4,True,44.076,25,2,3,0,0,1
4952,5957,Quartiere 4,True,14.628,25,2,3,0,0,1
4952,4188,Quartiere 4,True,91.59400000000001,25,3.0,5.0,0,0,1
4953,4599,Quartiere 5,True,535.533,25,16.0,20.0,4,2,6
4953,4600,Quartiere 5,False,340.359,25,10.0,10.0,2,1,7
4954,2092,Quartiere 2,True,87.926,25,2,3,0,0,1
4958,5512,Quartiere 1,True,10.199,25,2,4,0,0,0
4959,5511,Quartiere 1,True,23.472,25,2,3,0,0,1
4959,264,Quartiere 1,True,102.663,25,4.0,6.0,0,0,2
4966,2449,Quartiere 1,True,300.686,25,8.0,8.0,1,1,6
4966,19,Quartiere 1,True,66.71199999999999,25,3.0,5.0,0,0,1
4967,2430,Quartiere 1,True,118.865,25,5.0,6.0,1,0,3
4967,2431,Quartiere 1,True,60.418000000000006,25,2,4,0,0,0
4968,4624,Quartiere 1,False,40.831999999999994,25,2,4,0,0,0
4968,1543,Quartiere 1,True,93.339,25,3.0,5.0,0,0,1
4969,2809,Quartiere 2,True,10.966999999999999,25,2,3,0,0,1
4969,2822,Quartiere 2,False,688.1589999999999,25,27.0,29.0,8,3,14
4970,2810,Quartiere 2,True,14.966000000000001,25,2,3,0,0,1
4970,2811,Quartiere 2,True,234.764,25,9.0,10.0,3,1,4
4971,2133,Quartiere 5,False,49.18300000000001,25,2,3,0,0,1
4972,4973,Quartiere 5,False,11.421,25,2,3,0,0,1
4972,3795,Quartiere 5,True,247.69900000000004,25,9.0,10.0,2,1,5
4973,4972,Quartiere 5,False,11.421,25,2,3,0,0,1
4973,495,Quartiere 5,True,43.465,25,2,3,0,0,1
4974,495,Quartiere 5,False,10.524000000000001,25,2,3,0,0,1
4974,4975,Quartiere 5,False,14.689,25,2,3,0,0,1
4974,5094,Quartiere 5,True,36.335,25,2,3,0,0,1
4975,4974,Quartiere 5,False,14.689,25,2,3,0,0,1
4977,944,Quartiere 2,False,6.017,50.0,2,4,0,0,0
4977,2814,Quartiere 2,False,149.89,50.0,6.0,9.0,1,0,2
4978,3084,Quartiere 1,True,333.80699999999996,50.0,12.0,12.0,2,1,9
4979,5002,Quartiere 4,True,986.6620000000003,50.0,41.0,41.0,10,6,25
4980,3127,Quartiere 4,True,13.116999999999999,25,2,3,0,0,1
4981,4980,Quartiere 4,True,23.423000000000002,25,2,3,0,0,1
4981,3157,Quartiere 4,True,16.683999999999997,25,2,3,0,0,1
4982,4983,Quartiere 1,True,37.521,25,2,3,0,0,1
4982,5661,Quartiere 1,True,26.188000000000002,25,2,4,0,0,0
4983,5135,Quartiere 1,False,24.614,25,2,4,0,0,0
4983,2123,Quartiere 1,False,115.387,25,4.0,7.0,0,0,1
4984,620,Quartiere 2,True,16.847,25,2,3,0,0,1
4984,5764,Quartiere 2,True,121.15300000000002,25,3.0,3.0,1,0,2
4985,3897,Quartiere 2,False,49.777,25,2,4,0,0,0
4985,3894,Quartiere 2,False,484.355,25,16.0,13.0,6,2,11
4985,4986,Quartiere 2,False,10.181000000000001,25,2,3,0,0,1
4986,4985,Quartiere 2,False,10.181000000000001,25,2,3,0,0,1
4986,4986,Quartiere 2,False,177.563,25,8.0,8.0,3,1,4
4986,4986,Quartiere 2,False,177.56300000000002,25,8.0,8.0,2,0,6
5040,3883,Quartiere 4,False,234.287,50.0,8.0,11.0,1,0,4
5040,4797,Quartiere 4,True,91.13,25,4.0,5.0,1,0,2
5041,5908,Quartiere 5,True,44.418,30.0,2,3,0,0,1
5042,3104,Quartiere 4,False,19.015,25,2,4,0,0,0
5042,3170,Quartiere 4,False,48.088,25,2,3,0,0,1
5043,3214,Quartiere 4,False,64.72,25,3.0,5.0,0,0,1
5043,5975,Quartiere 4,False,73.17500000000001,25,2,3,0,0,1
5043,692,Quartiere 4,False,162.099,25,6.0,8.0,1,0,3
5044,576,Quartiere 4,True,45.985,50.0,2,3,0,0,1
5044,3879,Quartiere 4,True,543.432,50.0,15.0,16.0,3,2,9
5047,2218,Quartiere 1,True,17.388,25,2,4,0,0,0
5048,2219,Quartiere 1,True,63.012,25,2,3,0,0,1
5048,5047,Quartiere 1,True,23.775000000000002,25,2,3,0,0,1
5049,3863,Quartiere 1,False,71.09599999999999,25,2,3,0,0,1
5049,2572,Quartiere 1,False,21.39,25,2,4,0,0,0
5049,5053,Quartiere 1,False,19.833,25,2,3,0,0,1
5049,5050,Quartiere 1,False,20.712,25,2,3,0,0,1
5050,2572,Quartiere 1,True,25.087999999999997,50.0,2,3,0,0,1
5050,5049,Quartiere 1,False,20.712000000000003,25,2,3,0,0,1
5051,5052,Quartiere 1,False,10.236,25,2,3,0,0,1
5051,5053,Quartiere 1,True,62.403000000000006,25,2,4,0,0,0
5051,3864,Quartiere 1,False,22.087,25,2,3,0,0,1
5052,5051,Quartiere 1,False,10.236,25,2,3,0,0,1
5052,5051,Quartiere 1,True,69.989,25,2,3,0,0,1
5053,5049,Quartiere 1,False,19.833,25,2,3,0,0,1
5053,5052,Quartiere 1,True,66.49,25,2,3,0,0,1
5058,4908,Quartiere 4,True,25.084000000000003,25,2,4,0,0,0
5070,5061,Quartiere 4,False,34.957,25,2,3,0,0,1
5075,583,Quartiere 4,False,343.6120000000001,25,11.0,12.0,3,2,5
5075,5077,Quartiere 4,True,9.715,25,2,4,0,0,0
5076,5075,Quartiere 4,True,17.912000000000003,25,2,4,0,0,0
5076,3241,Quartiere 4,False,409.9409999999999,25,15.0,16.0,3,2,9
5077,5076,Quartiere 4,True,7.116,25,2,4,0,0,0
5078,583,Quartiere 4,True,131.765,25,4.0,6.0,0,0,2
5078,5079,Quartiere 4,False,69.19800000000001,25,2,3,0,0,1
5079,5078,Quartiere 4,False,69.198,25,2,3,0,0,1
5083,5179,Quartiere 4,False,11.748,25,2,4,0,0,0
5083,4256,Quartiere 4,True,209.63299999999998,50.0,9.0,9.0,3,1,5
5084,5179,Quartiere 4,False,5.617,25,2,4,0,0,0
5084,2414,Quartiere 4,True,126.048,25,4.0,7.0,0,0,1
5084,432,Quartiere 1,False,81.602,25,3.0,4.0,1,0,1
5087,5593,Quartiere 5,False,40.900999999999996,25,2,3,0,0,1
5088,2887,Quartiere 3,False,19.423,25,2,3,0,0,1
5088,2887,Quartiere 3,False,47.989,25,2,3,0,0,1
5088,6013,Quartiere 3,False,232.71800000000002,25,8.0,10.0,2,1,3
5089,4470,Quartiere 1,False,5.695,25,2,3,0,0,1
5089,3418,Quartiere 3,False,1101.157,25,47.0,41.0,15,9,29
5089,5090,Quartiere 1,False,25.137,25,2,3,0,0,1
5090,2875,Quartiere 1,False,13.004999999999999,25,2,3,0,0,1
5090,4470,Quartiere 1,False,17.679000000000002,25,2,3,0,0,1
5090,5089,Quartiere 1,False,25.137,25,2,4,0,0,0
